epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,411.784,0.36825,0.25501,0.83314,0.80145,0.82852,0.84436,0.59014,0.94016,0.57754,1.16247,6.77488e-05,6.77488e-05,6.77488e-05
178,413.97,0.35399,0.24458,0.83651,0.81421,0.82262,0.84541,0.59148,0.94863,0.57763,1.16525,6.51451e-05,6.51451e-05,6.51451e-05
179,416.148,0.32617,0.23908,0.79694,0.82354,0.81836,0.84453,0.58564,0.95329,0.56924,1.16809,6.25414e-05,6.25414e-05,6.25414e-05
180,418.316,0.36589,0.26446,0.8152,0.82172,0.82163,0.85804,0.58785,0.94942,0.55984,1.16843,5.99377e-05,5.99377e-05,5.99377e-05
181,420.636,0.36764,0.25277,0.82829,0.82075,0.8234,0.85666,0.5932,0.93995,0.565,1.16338,5.7334e-05,5.7334e-05,5.7334e-05
182,422.949,0.3514,0.25071,0.8207,0.79512,0.80903,0.84479,0.59275,0.94136,0.55908,1.16648,5.47303e-05,5.47303e-05,5.47303e-05
183,425.133,0.4238,0.28686,0.84589,0.7845,0.80939,0.84617,0.59294,0.94089,0.5654,1.1734,5.21266e-05,5.21266e-05,5.21266e-05
184,427.303,0.33971,0.23718,0.80408,0.78849,0.8098,0.84856,0.59568,0.95034,0.56483,1.17572,4.95229e-05,4.95229e-05,4.95229e-05
185,429.482,0.36717,0.24911,0.82148,0.79085,0.81872,0.84754,0.59534,0.95432,0.57037,1.17858,4.69192e-05,4.69192e-05,4.69192e-05
186,431.812,0.33289,0.22528,0.81745,0.80121,0.82075,0.84506,0.59446,0.94586,0.56714,1.18136,4.43155e-05,4.43155e-05,4.43155e-05
187,434.009,0.32911,0.23433,0.81603,0.80827,0.81973,0.8464,0.59867,0.94035,0.56133,1.17881,4.17118e-05,4.17118e-05,4.17118e-05
188,436.196,0.3506,0.24559,0.8134,0.81213,0.82299,0.8468,0.60199,0.94117,0.56053,1.1863,3.91081e-05,3.91081e-05,3.91081e-05
189,438.378,0.33587,0.23284,0.80531,0.80416,0.82407,0.84421,0.60155,0.9443,0.56245,1.19071,3.65044e-05,3.65044e-05,3.65044e-05
190,440.575,0.32363,0.24604,0.8325,0.80165,0.82648,0.84259,0.59861,0.94245,0.57357,1.18828,3.39007e-05,3.39007e-05,3.39007e-05
191,443.937,0.34291,0.22673,0.79347,0.80781,0.82593,0.85223,0.60087,0.94893,0.57289,1.19896,3.1297e-05,3.1297e-05,3.1297e-05
192,446.169,0.37861,0.24921,0.81233,0.80838,0.79173,0.84733,0.59378,0.96188,0.58914,1.20467,2.86933e-05,2.86933e-05,2.86933e-05
193,448.599,0.30893,0.22421,0.81439,0.80101,0.79252,0.84765,0.58838,0.96631,0.57956,1.205,2.60896e-05,2.60896e-05,2.60896e-05
194,450.809,0.34174,0.23925,0.80126,0.88557,0.73577,0.84585,0.58597,0.96447,0.56967,1.20088,2.34859e-05,2.34859e-05,2.34859e-05
195,453.004,0.35156,0.23172,0.80415,0.87556,0.74066,0.84522,0.58347,0.95399,0.56793,1.19408,2.08822e-05,2.08822e-05,2.08822e-05
196,455.219,0.34423,0.22439,0.82688,0.87468,0.74009,0.84814,0.58418,0.94833,0.5672,1.19182,1.82785e-05,1.82785e-05,1.82785e-05
197,457.441,0.34593,0.25241,0.7965,0.87367,0.74025,0.84457,0.58598,0.95275,0.5751,1.19776,1.56748e-05,1.56748e-05,1.56748e-05
198,459.655,0.33242,0.24498,0.79151,0.8727,0.73988,0.84352,0.58231,0.95128,0.57654,1.19835,1.30711e-05,1.30711e-05,1.30711e-05
199,462.019,0.3378,0.22408,0.79967,0.87015,0.73997,0.83405,0.5744,0.9497,0.57304,1.19658,1.04674e-05,1.04674e-05,1.04674e-05
200,464.223,0.31105,0.21382,0.75851,0.86479,0.73626,0.83426,0.57232,0.94872,0.57409,1.1966,7.8637e-06,7.8637e-06,7.8637e-06
